title,sub_category,author,image_path,review
해리포터 5~7부 세트,판타지,J.K. 롤링,https://image.yes24.com/goods/88389692/XL,     일에 주문하고 배송과정에서 오배송으로   일에야 받은것 부터 짜증이 나기 시작했는데요  박스도 책의 일부인 상품에 박스가 저렇게 파손되어서 왔습니다  전체교환인지 박스만 교환인지 몰라 택배박스 테이프 다시 붙이고 건들지도 못하고 문의드렸는데  출판사랑 연락하고 답변주신다더니 그것마저 흐지부지 미뤄지다 고객센터  번 통화만에야 출판사에서 박스만 보내주신다는 확답을 받고 송장번호까지 받았는데    이번엔 출판사에서 송장번호만 찍고 발송을 안하시네요  엄청 기다리던 책을 주문하고   일이나 지나고 있는데 도대체 언제쯤 맘편하게 책장에 넣을 수 있을까요  이렇게 기다려야 되는거였으면 출판사에 책임 넘기지 마시고 그냥상품 전체교환처리 해주시지 그러셨어요  박스까지가 하나의 상품인데  박스만 보내주신다는거면 파손된 박스 쓰레기처리까지 제가 하라고 하시는건가 싶기도 하고    기다리는 것도 지칩니다  예스     년 넘게 써오고 있는데  이번엔 정말 실망이에요  구판도 다 있는데  영국 촬영지도 가보고 했을 정도로 해리포터 덕후라 아들들 핑계대고 새번역본도 다시 구매했는데 작년 말에 산 앞부분은 문제없이 왔는데 뒷권은 박스가 찢어져서 왔습니다  소장용의 개념도 큰데 어쩌다 이런게 온건지    책내부도 상해있다는 평도 있어서 내일 다시 꼼꼼히 살펴봐야 겠네요  확실히 구판보다 훨씬 번역은 자연스럽습니다  책이 외국책들처럼 가벼워지고 색이 이어져서 꽂아 놨을때 자연스러운 맛이 있지만 또 구판의 일러스트들은 없는점들은 아쉽기도 하네요  겉상자가 터진건 다음 주중에 연락해봐야 겠습니다  아이가 영화를 보고나서 내용을 자세히 알고 싶다며 생일 선물로 사달라고 해서 구매했어요   예전 책 보다 크기가 작아졌다고 하네요  아이는 예전 책의 번역이 더 쉽게 느껴진다고 합니다  지금 책은 영어를 직역한 느낌에 가까운 것 같다나요   저는 읽어보지 않아서 잘 모르겠지만      글씨 크기는 초등학생이 읽기 적당한 것 같고요  고급스런 종이는 아닌것 같지만  가벼운 편이라 휴대하기 좋겠어요   케이스 디자인이 예쁘네요  책꽂이에 자리가 없어서 책꽂이 위에 둬야 하는데 케이스가 있어 정리하기가 좋네요  케이스 끝이 약간 떨어져있어서 아쉬웠어요   아참  배송은  일 걸렸어요  다른 분들은 거의 다 상자가 파손되었다고 하시길래 저도 그렇게 올까 봐 걱정했는데요  파손된 곳 하나도 없이 깨끗하게 잘 왔네요   새로 번역한 거라서 예전에 읽었던 거랑 내용이 많이 다르면 어쩌나 했는데 번역이 전보다 더 매끄럽게 잘 되었네요  근데 표지는 마음에 안 들어요   무슨 텔레비전 방영하는 애니메이션 주인공도 아니구요   이게 뭔가요   표지는      잘못 디자인 하지 않았나      싶어요       아닛 죽음의 성물에 해리 완전 빼빼 말랐는데        살짜리로 보여요      이게 뭔가요     그래도 번역은 짱짱 마음에 듭니다아 내용이 진짜 훨씬 매끄럽고 글씨체도 다양해져서 보는 재미도 있구요 진짜 잘 산 거 같아요  해리포터    부 구매할 땐 손상이 없었는데    부 상자는 파손이 되어 도착했습니다  우선  구매 제품 교환하기 위해 예스에 전화했고 박스만 교환이 가능한지 출판사 쪽으로 연락해보고 진행하겠다는 답변을 받았습니다  저는 예스에서 요청한 대로 손상된 박스사진 첨부해 메일도 보내놓은 상태입니다   교환이 가능한지 빨리 알고 싶은데  반나절이 걸리도록 답변을 못받고 관련부서에서의 답변을 기다린다는 답변만 받았습니다  답답한 나머지 문학수첩 쪽으로 연락드렸습니다 문학수첩은 박스 개별적으로 교환이 어렵고 세트구성 모두 교환해야하고 예스측과 다시 이야기해야 한다고 답변받았습니다 또한 택배로 이동되다보니 어느정도에 손상은 감안해달라도 하는데  감안하고도 너무 손상된거 아닌가 싶은대요     이후 예스에 전화해 세트 모두 환불하는 걸로 하겠다고 이야기했지만 관련부서와 확인한다고 정확한 답변을 못받은 상태입니다   후기를 보니 저와 비슷한 사례들이 많이 있네요 구매하실 분들은 어느정도 손상을 감안해여한다는 점  알고 계셨으면 합니다 찢어져서 왔다는 리뷰가 여러개 있어서 걱정했는데 저는 무사히 잘 도착을 했네요  예전에 친척집에 가면 해리포터 전권이 있었는데요  그때와는 디자인이 완전히 달라졌네요  그것도 분위기 있었지만 지금도 나쁘지 않네요  번역도 예전에 비해 정확해졌고 오역됐었던 부분들도 바로 잡혔다고 해요  생각보다 책 크기가 작아서 대중교통에서 읽거나 카페에 가져가서 읽기에 좋을 것 같아요  얼른 끝까지 다 읽고 싶어요  긴 호흡이 필요한 책을 도전할때 완전 딱 맞는 책이다   솔직히 글밥늘리용으로 최고인듯 아이들의 상상력이 발휘하면서 읽을때마다 두근두근 되면서 재미있게 볼수 있습니다   작가의 생각에 감동하면서 어떻게 이런 생각을 했는지 감동하면서 보게 됩니다  사실 내 상상력을 최상으로 만들어준 시리즈가 해리포터 시리즈이다  아이도 부모님도 함께 읽으면 공유할 수 있는 책     예전 책을 가지고 있는데  아이가 흥미를 못 느끼길래 너무 너무 사고 싶었지만 꾹 참고 있다가 요즘 아이가 너무 재미있게 읽고 있어 바로 구매했어요    어제 구입하고 오늘 아침  시 전에 배송 받아 토요일인데도  시도 안돼서 눈이 저절로 떠졌습니다  역시 생각대로 너무 좋아요   꼼꼼히 포장해서 배송해 주셨지만   케이스 모서리가 약간 찌그러져있는건 어쩔 수 없나봐요   조금 속상하지만   예뻐서 만족합니다   명절 선물로 할아버지께서 사주신 세트입니다  해리포터는 사실 영화로 보는게 더 재밌지만  글로 읽었을 때 훨씬 상상력을 발휘할 수 있는 책이라서 아직 초  아이가 읽기에는 약간은 버거워하지만  나중에라도 읽으면 좋을 것 같아 주문해봅니다  책이 가볍기는 한데 글밥이 좀 많은 것 같아요 양장이면 더 좋겠지만      재질은 오래될수록 색이 바랠것같은 재질입니다  어린친구들은 파손위험이 있으니 주의하세요        주년 기념으로 나온 해리포터  새로 세트를 질렀네요  표지도 더 세련되고 영롱하네요   워낙 유명하고 재밌기 때문에 여러번 읽어도 지루하지도 않고 매번 새로 읽히는 느낌이에요    오늘 크리스마스라고  편부터 쭉 해주는거보고 책꽂이에 자리했던  권을 다시 꺼내어서 보고있어요   첨엔 번역이 조금 어색해보였지만 지금은 어느정도 익숙해져서 읽는데 별 불편함은 없는 것 같아요    출간된지   년을 기념으로 나온 해리포터  부에서  부까지 세트에 대한 리뷰입니다  초등학교  학년 아이가 이미 봤지만 소장하고 싶다고 하여서 구입하게 되었습니다  어른이 봐도 유치하지 않고 흥미로운 소설이고 아이도 배송되자 마자 밤을 새워서 읽었네요  표지도 너무 예쁘게 나와서 소장용으로도 너무 좋습니다  아직 어린 동생도 조금 더 크면 재미있게 읽을 수 있을거 같아서 기대합니다  엄마가 추천하여 영화를 시작으로 보기시작한 책입니다  두껍고 글자가 많은 것을 좋아하지 않는 아이였는데 글자가 많고 두꺼운 책에도 흥미를 많이 가질 수 있도록 만든 책이고  코로나가 아니었으면 대여해서 보았을 수도 있는데 코로나로 인해서 구매하고 천천히 음미하며 하루 하루 읽어가고 있습니다   편부터 시작하여 꾸준히 열심히 읽고 있는 책이고 중간중간 영화도 정주행하곤 합니다   아이랑 함께 얘기하며 읽고 있어요 읽을때마다 두근두근 재밌어요 아이가 한살한살 먹어갈수록 책에 대한 이해가깊어가네요  학년인 둘째 아이는 책이 어렵다고 투덜대지만 저랑  학년인 큰아이는 한번 붙들면 끝까지 보기전에는 손에서 놓기가 어렵네요 두번세번 읽어도 내용을 다 알고있어도 작가의 생각에 감동하면서 어떻게 이런생각을 했는지 감동하면서 보게되네요 특히 저는 이 책에서 해리포터 보다 스네이프교수가 더 주인공처럼 멋져요 계속 악역인척 해왔지만 릴리에 대한사랑과 그녀를 지키지못했단 죄책감에 덤블도어 밑에서 볼트모트사이를 오가며 스파이 노릇을하고 해리가 위험할때마다 표안나게 도와주고 그러면서 볼트모트에게 그렇게 죽음을 맞이하는 아이는 해리에 초점을 맞추지만 전 스네이프 교수가 주인공같네요 영화와 책을 오가며 당분간은 해리포터 시리즈에빠져 지내겠네요 아이랑 함께 얘기하며 읽고 있어요 읽을때마다 두근두근 재밌어요 아이가 한살한살 먹어갈수록 책에 대한 이해가깊어가네요  학년인 둘째 아이는 책이 어렵다고 투덜대지만 저랑  학년인 큰아이는 한번 붙들면 끝까지 보기전에는 손에서 놓기가 어렵네요 두번세번 읽어도 내용을 다 알고있어도 작가의 생각에 감동하면서 어떻게 이런생각을 했는지 감동하면서 보게되네요 특히 저는 이 책에서 해리포터 보다 스네이프교수가 더 주인공처럼 멋져요 계속 악역인척 해왔지만 릴리에 대한사랑과 그녀를 지키지못했단 죄책감에 덤블도어 밑에서 볼트모트사이를 오가며 스파이 노릇을하고 해리가 위험할때마다 표안나게 도와주고 그러면서 볼트모트에게 그렇게 죽음을 맞이하는 아이는 해리에 초점을 맞추지만 전 스네이프 교수가 주인공같네요 영화와 책을 오가며 당분간은 해리포터 시리즈에빠져 지내겠네요 불사조기사단    혼혈왕자    죽음의 성물    오랜만에 다시 읽는 해리포터 시리즈  불의잔을 거의 다 읽어갈 때쯤    부 세트도 주문  어렸을때는 도서관에서 빌려읽느라 답답했는데 새책으로 끝까지 읽으니 완전 행복  죽음의 성물까지 읽은 건 처음인데 아   스네이프   눈물이      다시 마법사의 돌부터 시작합니다      어린 시절 학창시절때 열심히 책방에서 빌려서 읽었던 해리포터가   주년 기념으로 새로 나온 박스본 세트를 드디어 다 구매완료했네요 책들이 너무 예쁩니다 박스본도 정말 너무 예뻐요 해리포터 다시 재탕할거 생각하니 정말 정말 너무너무 기쁘네요 정말 너무너무 재미있었는데 다시 읽을 거 생각하니 두근두근 했어요 어릴 때 정말 재미있게 잘 읽었는데  아주 오랜 시간이 지나서 다시 읽을 생각을 하니 정말 신이 났습니다 역시 조금씩 다시 읽어보니 오랜만에 읽으니 너무너무 재미있네요 정말 시간 가는 줄 모르고 정말 재미있게 잘 읽었어요 역시 해리포터는 시간이 지나도 명작입니다 정말 최고입니다         주년 개정판이라고 두근대며 결제를 했는데 처음 배송 받구 넘 속상했어요   한쪽이 다 찢어져서 왔어요 받자마자  대 문의 남겼더니 담날 전화줬고 박스 교환해주신다니 다행입니다  그래도 포장은 꼼꼼히 해주셨음 좋겠어요 아직 못 읽어봤지만 개정판 나오면서 번역도 바꼈다는데 새 번역두 넘 기대되네요   뭘 더 써야하죠   되게 길게 써야하네요 하고싶은 말 별로 없는데 새로운 번역이라 기대됩니다  박스손상없이 잘 도착했습니다  책사이즈도 손에 잡기도 좋고 가지고 다니면서도 읽을수 있기 쉬운느낌이 듭니다  양장본도 구매하고 싶지만 우선은 세트로 소장하고 싶어서 구매했습니다  박스가 앞에 세트와 함께하면 멋진 그림이 더더욱 멋져보여서 구매뿜뿜이 되는 중입니다     해리포터키즈라 불리우는 강동혁님의 번역은 어떨지 무척 궁금합니다 울 아들이 가지고 싶아 하던걸 이제야 사주네요    진작에 사 줄걸 후회되네요   보드북이 아닌게 조금아쉽네요  잘 구겨지고 찢어질것 같아요    클래식한 분위기가 안 나요  보드북이 아닌게 조금아쉽네요  잘 구겨지고 찢어질것 같아요    클래식한 분위기가 안 나요  보드북이 아닌게 조금아쉽네요  잘 구겨지고 찢어질것 같아요    클래식한 분위기가 안 나요   주년 기념 개정판 해리포터 시리즈  부  마법사의 돌  권   부  비밀의 방  권   부  아즈카반의 죄수  권   부  불의 잔  권   부  불사조 기사단  권   부  혼혈왕자  권   부  죽음의 성물  권     주년 기념 개정판이 나왔다  문고판처럼 손에 쏙 들어오고 일단 글씨 간격이 커서 읽기가 편해졌다  예전에 숨죽여가면서 읽던 기억이  다시 한번 그때의 열기를 느껴보려고 했는데    딩동댕   이불 뒤집어쓰고 핸드폰 손전등기능으로 밝혀가면서 책을 보게 만들었다  내용을 아는데도 아직 흥분되고  짜릿짜릿하다   나의 페트루누스는 무엇일까  나를 알아보는 지팡이는 어디에 있을까  아씨오 지팡이     랭록   펠릭스 펠릭시스 로 건배     해리포터    부 세트랑 구번역 책들이랑 같이 책장에 올려두니 보기만해도 기분이 굉장히 좋아집니다  이것만으로 저는 이 박스세트를 구입할 가치가 있다고 생각합니다  당연한 말이지만 구번역과 비교했을때 등장인물들의 말투에 차이가 있습니다  구번역 컨텐츠에 너무 익숙해져있어서 처음엔 다른 사람들로 느껴지기도 했지만 읽다보면 익숙해지긴 합니다      권 예전 세트보다 책크기도 작아져서 휴대하기도 좋아졌네요 크기는 작지만 패키지나 겉박스는 예전보다 훨씬 고급져서 이전에 있던    권 세트도 새로 들이고 싶은 마음이 들정도예요       탄 불사조기사단 무려  권  탄 혼혈왕자  권  탄 죽음의성물  권 총   권의 대작들이구요  영화를 통해서도 우리가 잘 알고있듯이 볼드모트와 용감하게 맞서는 해리포터 론 헤르미온느의 이야기입니다 영화를 통해서 보면 보여주는것에만 생각이 머무를수밖에 없지만 책을 통해 보면 영화에서 보는것 이상으로 상상의 나래를 펼칠수 있어서 좋아요 울 아이의 남은 방학을 해리포터와 즐겁게 보내길 바라며  얼마전    권세트 주문후 다 읽고 주문했어요  집에    도 세트로 다 있고  아들들이 워낙 잘 봐서 책 보라고 주문했는데   음   애들은    만 보네요  그래서 제가 먼저 봤는데   오호  넘 재미있어요  그래서 그냥 바로 주문     영화를 보며 참 잘 만들었다 했는데 책으로접하니 내용이 엄청 많네요  소장용으로도 앞뒤로 너무 멋진책입니다     케이스가 좀 찢어져서 오긴 했지만 그래도 책은 괜찮습니다  내용이야 뭐 재밌을테니 더 말할 필요 없구요      권부터  권까지 총   권  주년 개정판 반양장 세트가 너무 이뻐서 샀는데 사실 영화만 봤지 책은 처음이거든요   이제애 덕질을 하게되서 며칠동안 가격비교해서 여기서 삿습니다   이제야 덕질을 하다보니 따라가기가 힘두네요   그래도 책은 재밋게 잘 읽을게요     케이스가 좀 찢어져서 오긴 했지만 그래도 책은 괜찮습니다  내용이야 뭐 재밌을테니 더 말할 필요 없구요      권부터  권까지 총   권  주년 개정판 반양장 세트가 너무 이뻐서 샀는데 사실 영화만 봤지 책은 처음이거든요   이제애 덕질을 하게되서 며칠동안 가격비교해서 여기서 삿습니다   이제야 덕질을 하다보니 따라가기가 힘두네요   그래도 책은 재밋게 잘 읽을게요     아이가 도서관에서 해리포터 책을 모두 읽고  소장용으로 사달라기에 이번에 나온 이 책 세트를 샀습니다  옛날책과 디자인이 좀 다르고 세트로 나와서 소장용으로는 넘 좋을 것 같더라구요  해리포터 책만 아이가  번은 읽었어요  두꺼운 책 읽기 힘들어하는 아이에게는 아주 좋은 책입니다  그런데 케이스가 너무 빡빡해서 책들이 한권씩은 밖에 빼놔야 해요  넣었다가 꺼냈다가 하기 너무 힘듭니다  한권씩 밖으로 빼놔야 해서 좀    아쉽습니다  해리포터 덕후로 집에 온갖 해리포터 굿즈들이 난무한 가운데 빛을 발합니다   해리포터 영화를 재밌게 잘 봤는데 책은 본 적이 없었어요  그런데 아이가 초고학년이 되면서 관심을 보이니까 같이 읽게 됐네요  도서관에서 대여해서 차례로 보다가 아이가 갖고 싶다고 해서 뒷부분을 먼저 구매했어요  이왕이면 케이스에 넣어 예쁘게 보관하고 싶어서 세트로 구매했는데    도착한 것을 보니 케이스가 다 찢어졌더군요  아이가 괜찮다고 해서 테이프로 붙여뒀더니 이제는 책을 넣고 빼기가 힘듭니다  케이스를 왜 이렇게 딱 맞게 만드셨을까요  배송문제가 아니라 제작의 문제 같아요  케이스가 이뻐서 일부러 세트로 구매한건데    아이는 케이스는 상관없다고 해서 앞부분은 그냥 낱권으로 구매하기로 했어요   딸아이가 사달라고 해서 구매했습니다 코로나때문에 방콕만해서 재미있게 보내라고 구입했는데요 배송도 빠르구요 딸이 너무 좋아하네요 읽고 또 읽고 하겠다며        해리포터 시리즈때문에 방콕생활이 즐거워질것 같습니다 근데 박스는 상태가 별로네요 세트 산 이유가 박스때문인데 낱개로 사도 될것같아요 박스가 안찢어진것에 만족해야하는듯 그점은 아쉽네요 개정판 번역이라 큰 맘 먹고 샀는데 상태가 매우 안 좋습니다  박스 네 귀퉁이는 찢어져있고 혼혈왕자  권은 물에 닿았던건지 얘 혼자만 속이 울어 있어요     부 살 돈으로 이북 사야하나 고민하고있습니다  이전보다 책 크기가 작아서 가볍고 휴대하기 편합니다  번역자 교체가 얼마나 큰 일인지 깨닫게 되네요  이전작을 여러번 읽어오신분이라면 포기법에 따라 바뀐 단어들에 좀 익숙하지 않으실 수 있습니다  케드릭 세드릭  두들리 더들리 등 아주 많은데 헤르미온느 같은 너무 유명해져버린 단어들은 그대로 쓴다고 나와있습니다  익숙하진 않아도 읽기엔 개정판이 낫다고 생각합니다       롤링 저 강동혁 역의  도서  해리포터    부 세트  불사조 기사단   혼혈왕자   죽음의 성물   전  권     아 놔  선물했는데 걱정이 된다  이제야 다른 분들 리뷰를 봤는데 파손된 책을 받은 사람들이 꽤 많아 보인다  아마 받은 사람도 선물로 받은거라 말을 못하고 있나 싶어 걱정이 앞선다    주년기념 새 번역 출간본이라면서 가격대도 꽤 나가는데 신경 좀 써주시지  제발 괜찮은 제품 받아 기분 상하는 일 없길   박스가 파손되고 파본도 있어 여러 번 교환을 했네요  세트 상품이니 만큼 랩핑을 해 판매했다면 파손이 훨씬 줄었을 것이라 생각하는데 그 부분이 아쉽습니다    주년 기념 개정판이라 기대를 많이 했으나 책은 조금 실망스럽습니다  일단 펼쳐보았을 때 책날개가 없어서 성의가 없어 보이고 그냥 개정판이 아닌   주년 개정판인데 특별할 것이 없는 부분도 좀 그렇고요  박스 자체는 예쁘지만 시리즈별로 박스가 제작되었다면 더 좋았을 텐데 그 부분도 좀 아쉽네요  새로운 번역이라 굉장히 기대가 됩니다  기존에 읽었던 해리포터와 어떤 부분이 어떻게 달라졌는지 찾아보는 재미도 있을거고요  아이가 처음으로 반년동안 용돈모아 산 책이라 배송오기전부터 엄청기대하면서 기다렸는데   택배도 보인이 처음부터 꺼낸다면서 만지지도 못하게 하였는데 박스상태를 확인도 안하고 보낸건가요  반품처리도 어렵고   상태를 보면 배송전부터 박스가 뜯겨진걸 보낸것 같은데 한권짜리 책도 아니고 전집을 이렇게 처리해서 보내나요     자 이상 써야 글이 올라간다고 하니 어떻게든 글을 채워서 올릴려고요   기쁜 마음으로 기다린 아이에게 제가 너무 미안하네요   전부터 사야지 생각만하고 있다가 지르게됐네요  내년부터 도서가격 오른다고 얘기들어서  세트로 판매하는걸 몰랐어서  부까지는 낱권으로 모아서 아쉬워요  택배 뽁뽁이로 꼼꼼하게 감아서 왔구요 구겨짐없이 상태 괜찮아요  박스 옆면에 글자도 안잘리게 디자인이있어서 우선 이걸로 만족하려구요   부  부 박스세트 미련이 남아서 따로 구매생각해봐야하나 싶기도하네요  
